ID,EID,BIRTH,sex,BREED,BRTHW,SERUM,SORCE,TRL2
1449480,USA003295912606 ,7/26/2025,M     ,B     ,93,0,CAD   ,3
1449482,USA003313545019 ,7/26/2025,M     ,B     ,93,0,CAD   ,3
1449483,USA003313545116 ,7/26/2025,M     ,B     ,115,0,CAD   ,3
1449486,USA003295912610 ,7/26/2025,M     ,B     ,84,0,CAD   ,3
1449490,USA003313545138 ,7/26/2025,M     ,B     ,92,0,CAD   ,3
1449493,USA003313545152 ,7/27/2025,M     ,B     ,67,0,CAD   ,3
1449495,USA003313545147 ,7/27/2025,M     ,B     ,105,0,CAD   ,3
1449496,USA003313545160 ,7/27/2025,M     ,B     ,100,0,CAD   ,3
1449781,USA003313544051 ,8/15/2025,M     ,B     ,76,0,CAD   ,3
1449782,USA003292368481 ,8/15/2025,M     ,B     ,107,0,CAD   ,3
1449787,USA003313543924 ,8/15/2025,M     ,B     ,87,0,CAD   ,3
1449788,USA003313543671 ,8/15/2025,M     ,B     ,98,0,CAD   ,3
1449791,USA003313544042 ,8/15/2025,M     ,B     ,83,0,CAD   ,3
1449792,USA003313544044 ,8/15/2025,M     ,B     ,117,0,CAD   ,3
1450014,USA003313544039 ,8/17/2025,M     ,B     ,90,0,CAD   ,3
1450015,USA003313543653 ,8/17/2025,M     ,B     ,90,69,CAD   ,3
1450020,USA003313543646 ,8/17/2025,M     ,B     ,98,66,CAD   ,3
1450022,USA003313543657 ,8/17/2025,M     ,B     ,87,71,CAD   ,3
1450024,USA003313543658 ,8/17/2025,M     ,B     ,102,67,CAD   ,3
1450026,USA003313543912 ,8/17/2025,M     ,B     ,99,70,CAD   ,3
1451264,USA003313531055 ,6/19/2025,M     ,B     ,103,0,D45   ,3
1451266,USA003313531035 ,6/19/2025,M     ,B     ,110,0,D45   ,3
1451267,USA003313531031 ,6/19/2025,M     ,B     ,85,0,D45   ,3
1451271,USA003313531053 ,6/19/2025,M     ,B     ,100,0,D45   ,3
1451272,USA003313531020 ,6/19/2025,M     ,B     ,95,0,D45   ,3
1451276,USA003313531057 ,6/19/2025,M     ,B     ,74,0,D45   ,3
1451278,USA003313530863 ,6/19/2025,M     ,B     ,92,0,D45   ,3
1451279,USA003313530883 ,6/20/2025,M     ,B     ,93,0,D45   ,3
1451281,USA003303199783 ,6/20/2025,M     ,B     ,108,0,D45   ,3
1451283,USA003313530879 ,6/20/2025,M     ,B     ,79,0,D45   ,3
1451289,USA003313531039 ,6/20/2025,M     ,B     ,103,0,D45   ,3
1451290,USA003303200538 ,6/20/2025,M     ,B     ,110,0,D45   ,3
1451295,USA003313530988 ,6/20/2025,M     ,B     ,81,0,D45   ,3
1451298,USA003313531003 ,6/20/2025,M     ,B     ,92,0,D45   ,3
1451299,USA003313530989 ,6/20/2025,M     ,B     ,103,0,D45   ,3
1451372,USA003313531004 ,6/26/2025,F     ,B     ,109,0,D45   ,3
1451374,USA003313530738 ,6/26/2025,F     ,B     ,85,0,D45   ,3
1451375,USA003313530749 ,6/26/2025,F     ,B     ,78,0,D45   ,3
1451376,USA003313530740 ,6/26/2025,F     ,B     ,70,0,D45   ,3
1451378,USA003313530458 ,6/27/2025,F     ,B     ,77,0,D45   ,3
1451381,USA003313530757 ,6/27/2025,F     ,B     ,92,0,D45   ,3
1451383,USA003313530450 ,6/27/2025,F     ,B     ,82,0,D45   ,3
1451385,USA003313530743 ,6/27/2025,F     ,B     ,75,0,D45   ,3
1451391,USA003313530443 ,6/28/2025,F     ,B     ,76,0,D45   ,3
1451394,USA003313530438 ,6/28/2025,F     ,B     ,113,0,D45   ,3
1451395,USA003313530744 ,6/28/2025,F     ,B     ,69,0,D45   ,3
1451399,USA003313530752 ,6/28/2025,F     ,B     ,72,0,D45   ,3
1451401,USA003313530456 ,6/28/2025,F     ,B     ,101,0,D45   ,3
1451466,USA003313542001 ,7/3/2025,M     ,B     ,103,0,D45   ,3
1451467,USA003313530442 ,7/3/2025,M     ,B     ,95,0,D45   ,3
1451469,USA003313531037 ,7/3/2025,M     ,B     ,74,0,D45   ,3
1451470,USA003303200536 ,7/3/2025,M     ,B     ,82,0,D45   ,3
1451471,USA003313530448 ,7/3/2025,M     ,B     ,88,0,D45   ,3
1451472,USA003313530436 ,7/3/2025,M     ,B     ,115,0,D45   ,3
1451474,USA003303200552 ,7/3/2025,M     ,B     ,100,0,D45   ,3
1451480,USA003313541840 ,7/3/2025,M     ,B     ,105,0,D45   ,3
1451482,USA003313541846 ,7/3/2025,M     ,B     ,97,0,D45   ,3
1451483,USA003313541844 ,7/4/2025,M     ,B     ,80,0,D45   ,3
1451484,USA003313541849 ,7/4/2025,M     ,B     ,92,0,D45   ,3
1451486,USA003313541648 ,7/4/2025,M     ,B     ,103,0,D45   ,3
1451487,USA003313541853 ,7/4/2025,M     ,B     ,90,0,D45   ,3
1451489,USA003313541856 ,7/4/2025,M     ,B     ,87,0,D45   ,3
1451490,USA003313541796 ,7/4/2025,M     ,B     ,79,0,D45   ,3
1451491,USA003313541852 ,7/4/2025,M     ,B     ,103,0,D45   ,3
1451493,USA003313541850 ,7/4/2025,M     ,B     ,93,0,D45   ,3
1451494,USA003313541858 ,7/4/2025,M     ,B     ,97,0,D45   ,3
1451495,USA003313541902 ,7/4/2025,M     ,B     ,113,0,D45   ,3
1451497,USA003313541647 ,7/4/2025,M     ,B     ,95,0,D45   ,3
1451498,USA003313541639 ,7/4/2025,M     ,B     ,94,0,D45   ,3
1451499,USA003313541670 ,7/4/2025,M     ,B     ,117,0,D45   ,3
1451500,USA003313541659 ,7/4/2025,M     ,B     ,82,0,D45   ,3
1451501,USA003313541662 ,7/4/2025,M     ,B     ,100,0,D45   ,3
1451525,USA003313541660 ,7/7/2025,M     ,B     ,115,0,D45   ,3
1451527,USA003313541667 ,7/7/2025,M     ,B     ,100,0,D45   ,3
1451530,USA003313541863 ,7/7/2025,M     ,B     ,109,0,D45   ,3
1451531,USA003313541883 ,7/7/2025,M     ,B     ,105,0,D45   ,3
1451534,USA003313541877 ,7/8/2025,M     ,B     ,113,0,D45   ,3
1451536,USA003313541865 ,7/8/2025,M     ,B     ,108,70,D45   ,3
1451537,USA003313541879 ,7/8/2025,M     ,B     ,80,74,D45   ,3
1451539,USA003313541861 ,7/8/2025,M     ,B     ,92,70,D45   ,3
1451541,USA003313541510 ,7/8/2025,M     ,B     ,97,0,D45   ,3
1451542,USA003313541868 ,7/8/2025,M     ,B     ,104,60,D45   ,3
1451543,USA003313541502 ,7/8/2025,M     ,B     ,94,54,D45   ,3
1451544,USA003313541874 ,7/8/2025,M     ,B     ,112,60,D45   ,3
1451570,USA003313541500 ,7/11/2025,M     ,B     ,86,0,D45   ,3
1451571,USA003313541669 ,7/11/2025,M     ,B     ,87,0,D45   ,3
1451573,USA003313541666 ,7/11/2025,M     ,B     ,82,0,D45   ,3
1451574,USA003313541839 ,7/11/2025,M     ,B     ,89,0,D45   ,3
1451576,USA003313541509 ,7/12/2025,M     ,B     ,78,68,D45   ,3
1451581,USA003313541489 ,7/12/2025,M     ,B     ,104,60,D45   ,3
1451618,USA003313541534 ,7/17/2025,F     ,B     ,97,0,D45   ,3
1451620,USA003313541295 ,7/17/2025,F     ,B     ,85,0,D45   ,3
1451621,USA003313541288 ,7/17/2025,F     ,B     ,90,0,D45   ,3
1451622,USA003313541532 ,7/17/2025,F     ,B     ,90,0,D45   ,3
1451625,USA003313541290 ,7/17/2025,F     ,B     ,100,0,D45   ,3
1451626,USA003313541294 ,7/18/2025,F     ,B     ,92,0,D45   ,3
1451634,USA003313541906 ,7/19/2025,F     ,B     ,53,0,D45   ,3
1451636,USA003313541793 ,7/19/2025,F     ,B     ,100,0,D45   ,3
1451637,USA003313541524 ,7/19/2025,F     ,B     ,115,0,D45   ,3
1451717,USA003313541267 ,7/25/2025,M     ,B     ,93,0,D45   ,3
1451718,USA003313530717 ,7/25/2025,M     ,B     ,111,0,D45   ,3
1451721,USA003313530514 ,7/25/2025,M     ,B     ,82,0,D45   ,3
1451722,USA003313541803 ,7/25/2025,M     ,B     ,90,0,D45   ,3
1451724,USA003313530466 ,7/25/2025,M     ,B     ,96,0,D45   ,3
1451727,USA003313530467 ,7/25/2025,M     ,B     ,108,0,D45   ,3
1451728,USA003313530485 ,7/25/2025,M     ,B     ,84,0,D45   ,3
1451729,USA003313530468 ,7/25/2025,M     ,B     ,77,0,D45   ,3
1451731,USA003313530478 ,7/25/2025,M     ,B     ,95,0,D45   ,3
1451732,USA003313530472 ,7/25/2025,M     ,B     ,99,0,D45   ,3
1451735,USA003313530484 ,7/26/2025,M     ,B     ,110,0,D45   ,3
1451736,USA003313530470 ,7/26/2025,M     ,B     ,93,0,D45   ,3
1451737,USA003313530462 ,7/26/2025,M     ,B     ,93,0,D45   ,3
1451738,USA003313530482 ,7/26/2025,M     ,B     ,104,0,D45   ,3
1451739,USA003313530469 ,7/26/2025,M     ,B     ,104,0,D45   ,3
1451744,USA003313530465 ,7/26/2025,M     ,B     ,90,0,D45   ,3
1451745,USA003313541909 ,7/26/2025,M     ,B     ,102,0,D45   ,3
1451746,USA003313530516 ,7/26/2025,M     ,B     ,101,0,D45   ,3
1451750,USA003313541284 ,7/26/2025,M     ,B     ,83,0,D45   ,3
1451752,USA003313541276 ,7/26/2025,M     ,B     ,90,0,D45   ,3
1453030,USA003311847348 ,7/2/2025,M     ,B     ,123,0,WRD   ,3
1453031,USA003306610459 ,7/2/2025,M     ,B     ,86,0,WRD   ,3
1453032,USA003311847915 ,7/2/2025,M     ,B     ,95,0,WRD   ,3
1453035,USA003311847684 ,7/2/2025,M     ,B     ,121,0,WRD   ,3
1453037,USA003311847690 ,7/3/2025,M     ,B     ,87,0,WRD   ,3
1453042,USA003311847662 ,7/3/2025,M     ,B     ,102,0,WRD   ,3
1453045,USA003306610902 ,7/3/2025,M     ,B     ,82,0,WRD   ,3
1453048,USA003311847691 ,7/3/2025,M     ,B     ,81,0,WRD   ,3
1453054,USA003313551000 ,7/4/2025,M     ,B     ,93,0,WRD   ,3
1453056,USA003313551116 ,7/4/2025,M     ,B     ,98,0,WRD   ,3
1453057,USA003311847732 ,7/4/2025,M     ,B     ,91,0,WRD   ,3
1453059,USA003311847695 ,7/4/2025,M     ,B     ,91,0,WRD   ,3
1453062,USA003313551120 ,7/4/2025,M     ,B     ,101,0,WRD   ,3
1453064,USA003313551005 ,7/4/2025,M     ,B     ,85,0,WRD   ,3
1453092,USA003311847696 ,7/6/2025,M     ,B     ,111,0,WRD   ,3
1453096,USA003313551157 ,7/6/2025,M     ,B     ,101,0,WRD   ,3
1453097,USA003313551154 ,7/6/2025,M     ,B     ,107,0,WRD   ,3
1453099,USA003313551130 ,7/7/2025,M     ,B     ,110,0,WRD   ,3
1453101,USA003313550996 ,7/7/2025,M     ,B     ,98,0,WRD   ,3
1453102,USA003313551013 ,7/7/2025,M     ,B     ,82,0,WRD   ,3
1453104,USA003313551115 ,7/7/2025,M     ,B     ,114,0,WRD   ,3
1453107,USA003306610925 ,7/7/2025,M     ,B     ,61,0,WRD   ,3
1453108,USA003313551007 ,7/7/2025,M     ,B     ,99,0,WRD   ,3
1453109,USA003306610445 ,7/7/2025,M     ,B     ,96,70,WRD   ,3
1453110,USA003311847096 ,7/8/2025,M     ,B     ,93,72,WRD   ,3
1453112,USA003306610444 ,7/8/2025,M     ,B     ,87,70,WRD   ,3
1453117,USA003306610978 ,7/8/2025,M     ,B     ,113,62,WRD   ,3
1453120,USA003306610629 ,7/8/2025,M     ,B     ,92,68,WRD   ,3
1453121,USA003306610643 ,7/8/2025,M     ,B     ,80,68,WRD   ,3
1453122,USA003306611003 ,7/8/2025,M     ,B     ,162,0,WRD   ,3
1453123,USA003313551144 ,7/8/2025,M     ,B     ,74,68,WRD   ,3
1453124,USA003313551148 ,7/8/2025,M     ,B     ,93,62,WRD   ,3
1453167,USA003311847549 ,7/11/2025,M     ,B     ,97,0,WRD   ,3
1453169,USA003311847856 ,7/11/2025,M     ,B     ,78,0,WRD   ,3
1453172,USA003311847504 ,7/11/2025,M     ,B     ,95,0,WRD   ,3
1453175,USA003311847489 ,7/11/2025,M     ,B     ,70,0,WRD   ,3
1453178,USA003311847845 ,7/12/2025,M     ,B     ,112,64,WRD   ,3
1453179,USA003311847484 ,7/12/2025,M     ,B     ,85,0,WRD   ,3
1453182,USA003311847835 ,7/12/2025,M     ,B     ,106,71,WRD   ,3
1453185,USA003311847533 ,7/12/2025,M     ,B     ,90,60,WRD   ,3
1453250,USA003311847479 ,7/16/2025,F     ,B     ,75,0,WRD   ,3
1453253,USA003311847963 ,7/17/2025,F     ,B     ,106,0,WRD   ,3
1453254,USA003311847972 ,7/17/2025,F     ,B     ,96,0,WRD   ,3
1453256,USA003311847566 ,7/17/2025,F     ,B     ,97,0,WRD   ,3
1453259,USA003311847960 ,7/18/2025,F     ,B     ,82,0,WRD   ,3
1453261,USA003311847962 ,7/18/2025,F     ,B     ,107,0,WRD   ,3
1453264,USA003311847582 ,7/18/2025,F     ,B     ,72,0,WRD   ,3
1453265,USA003311847565 ,7/18/2025,F     ,B     ,78,0,WRD   ,3
1453267,USA003311847964 ,7/18/2025,F     ,B     ,79,0,WRD   ,3
1453269,USA003311847980 ,7/18/2025,F     ,B     ,81,0,WRD   ,3
1453270,USA003311847969 ,7/18/2025,F     ,B     ,85,0,WRD   ,3
1453272,USA003311847571 ,7/19/2025,F     ,B     ,72,0,WRD   ,3
1453273,USA003311847975 ,7/19/2025,F     ,B     ,64,0,WRD   ,3
1453275,USA003311847574 ,7/19/2025,F     ,B     ,81,0,WRD   ,3
1453277,USA003311847465 ,7/19/2025,F     ,B     ,90,0,WRD   ,3
1453282,USA003311847982 ,7/19/2025,F     ,B     ,86,0,WRD   ,3
1453283,USA003311847977 ,7/19/2025,F     ,B     ,87,60,WRD   ,3
1453363,USA003311847234 ,7/25/2025,M     ,B     ,98,0,WRD   ,3
1453364,USA003311847623 ,7/25/2025,M     ,B     ,109,0,WRD   ,3
1453367,USA003311847682 ,7/25/2025,M     ,B     ,72,0,WRD   ,3
1453368,USA003311847253 ,7/25/2025,M     ,B     ,79,0,WRD   ,3
1453371,USA003311847620 ,7/25/2025,M     ,B     ,95,0,WRD   ,3
1453374,USA003311847622 ,7/26/2025,M     ,B     ,110,0,WRD   ,3
1453385,USA003313551121 ,7/26/2025,M     ,B     ,110,0,WRD   ,3
1453659,USA003311847769 ,8/16/2025,M     ,B     ,88,64,WRD   ,3
1453711,USA003311847153 ,8/18/2025,M     ,B     ,89,0,WRD   ,3
1456036,USA003313530784 ,8/16/2025,M     ,B     ,55,66,D45   ,3
1458113,USA003306586269 ,8/14/2025,M     ,B     ,95,0,LOD   ,3
1458122,USA003306585493 ,8/15/2025,M     ,B     ,86,0,LOD   ,3
1458124,USA003306586264 ,8/15/2025,M     ,B     ,105,0,LOD   ,3
1458127,USA003306585848 ,8/15/2025,M     ,B     ,95,0,LOD   ,3
1458130,USA003306586028 ,8/16/2025,M     ,B     ,106,0,LOD   ,3
1458157,USA003306585849 ,8/16/2025,M     ,B     ,80,62,LOD   ,3
1458158,USA003306585842 ,8/16/2025,M     ,B     ,74,60,LOD   ,3
1458167,USA003306585838 ,8/16/2025,M     ,B     ,81,80,LOD   ,3
1458168,USA003306586265 ,8/16/2025,M     ,B     ,101,71,LOD   ,3
1458171,USA003306585827 ,8/17/2025,M     ,B     ,62,0,LOD   ,3
1458173,USA003306585847 ,8/17/2025,M     ,B     ,101,64,LOD   ,3
1458175,USA003306585582 ,8/17/2025,M     ,B     ,98,67,LOD   ,3
1458178,USA003306586262 ,8/17/2025,M     ,B     ,82,69,LOD   ,3
1458179,USA003306585443 ,8/17/2025,M     ,B     ,82,70,LOD   ,3
1458180,USA003306586267 ,8/17/2025,M     ,B     ,92,71,LOD   ,3
1458183,USA003306585586 ,8/17/2025,M     ,B     ,97,78,LOD   ,3
1458187,USA003306585580 ,8/18/2025,M     ,B     ,82,0,LOD   ,3
1458188,USA003306585579 ,8/18/2025,M     ,B     ,106,70,LOD   ,3
1458191,USA003306585578 ,8/18/2025,M     ,B     ,104,70,LOD   ,3
1458192,USA003306585697 ,8/18/2025,M     ,B     ,98,60,LOD   ,3
1459026,USA003313536123 ,7/17/2025,F     ,B     ,100,0,GAD   ,3
1459029,USA003306582816 ,7/17/2025,F     ,B     ,96,0,GAD   ,3
1459033,USA003306582302 ,7/17/2025,F     ,B     ,91,0,GAD   ,3
1459037,USA003313535249 ,7/17/2025,F     ,B     ,88,0,GAD   ,3
1459038,USA003313535240 ,7/17/2025,F     ,B     ,76,0,GAD   ,3
1459039,USA003313535255 ,7/17/2025,F     ,B     ,88,0,GAD   ,3
1459040,USA003313535405 ,7/17/2025,F     ,B     ,95,0,GAD   ,3
1459043,USA003313535250 ,7/18/2025,F     ,B     ,78,0,GAD   ,3
1459044,USA003313535254 ,7/18/2025,F     ,B     ,73,0,GAD   ,3
1459045,USA003313535188 ,7/18/2025,F     ,B     ,89,0,GAD   ,3
1459047,USA003313535246 ,7/18/2025,F     ,B     ,107,0,GAD   ,3
1459055,USA003313535244 ,7/18/2025,F     ,B     ,83,0,GAD   ,3
1459057,USA003313535654 ,7/18/2025,F     ,B     ,82,0,GAD   ,3
1459058,USA003313535657 ,7/18/2025,F     ,B     ,93,0,GAD   ,3
1459064,USA003313535558 ,7/18/2025,F     ,B     ,82,0,GAD   ,3
1459065,USA003313535659 ,7/18/2025,F     ,B     ,72,0,GAD   ,3
1459067,USA003313535652 ,7/18/2025,F     ,B     ,86,0,GAD   ,3
1459069,USA003313535238 ,7/18/2025,F     ,B     ,79,0,GAD   ,3
1459158,USA003313535839 ,7/21/2025,M     ,B     ,65,0,GAD   ,3
1459204,USA003313535893 ,7/23/2025,M     ,B     ,122,0,GAD   ,3
1459208,USA003313535899 ,7/24/2025,M     ,B     ,99,0,GAD   ,3
1459209,USA003313535909 ,7/24/2025,M     ,B     ,112,0,GAD   ,3
1459210,USA003313535611 ,7/24/2025,M     ,B     ,106,0,GAD   ,3
1459211,USA003313535419 ,7/24/2025,M     ,B     ,99,0,GAD   ,3
1459212,USA003313535628 ,7/24/2025,M     ,B     ,101,0,GAD   ,3
1459213,USA003313535989 ,7/24/2025,M     ,B     ,120,0,GAD   ,3
1459215,USA003313536006 ,7/24/2025,M     ,B     ,99,0,GAD   ,3
1459217,USA003313535617 ,7/24/2025,M     ,B     ,112,0,GAD   ,3
1459220,USA003313536002 ,7/24/2025,M     ,B     ,103,0,GAD   ,3
1459221,USA003313535418 ,7/24/2025,M     ,B     ,107,0,GAD   ,3
1459225,USA003313536004 ,7/24/2025,M     ,B     ,97,0,GAD   ,3
1459226,USA003313535635 ,7/24/2025,M     ,B     ,98,0,GAD   ,3
1459227,USA003313535894 ,7/24/2025,M     ,B     ,91,0,GAD   ,3
1459228,USA003313536008 ,7/24/2025,M     ,B     ,107,0,GAD   ,3
1459229,USA003313535900 ,7/24/2025,M     ,B     ,112,0,GAD   ,3
1459230,USA003313535741 ,7/24/2025,M     ,B     ,108,0,GAD   ,3
1459235,USA003313535993 ,7/24/2025,M     ,B     ,102,0,GAD   ,3
1459236,USA003313535897 ,7/24/2025,M     ,B     ,100,0,GAD   ,3
1459264,USA003313535378 ,7/25/2025,M     ,B     ,76,0,GAD   ,3
1459269,USA003285401309 ,7/26/2025,M     ,B     ,97,0,GAD   ,3
1459270,USA003313535777 ,7/26/2025,M     ,B     ,96,0,GAD   ,3
1459271,USA003285401315 ,7/26/2025,M     ,B     ,101,0,GAD   ,3
1459273,USA003313535996 ,7/26/2025,M     ,B     ,98,0,GAD   ,3
1459275,USA003285401318 ,7/26/2025,M     ,B     ,81,0,GAD   ,3
1459276,USA003313536010 ,7/26/2025,M     ,B     ,82,0,GAD   ,3
1459277,USA003313535431 ,7/26/2025,M     ,B     ,81,0,GAD   ,3
1459278,USA003313535425 ,7/26/2025,M     ,B     ,71,0,GAD   ,3
1459281,USA003313535620 ,7/26/2025,M     ,B     ,90,0,GAD   ,3
1459284,USA003313535612 ,7/26/2025,M     ,B     ,100,0,GAD   ,3
1459287,USA003313535225 ,7/26/2025,M     ,B     ,82,0,GAD   ,3
1459288,USA003306582378 ,7/26/2025,M     ,B     ,89,0,GAD   ,3
1459882,USA003313538616 ,8/15/2025,M     ,B     ,80,0,GAD   ,3
1459885,USA003313538263 ,8/16/2025,M     ,B     ,92,70,GAD   ,3
1459897,USA003289013295 ,8/16/2025,M     ,B     ,140,70,GAD   ,3
1459907,USA003298726189 ,8/16/2025,M     ,B     ,87,69,GAD   ,3
1459908,USA003289013286 ,8/17/2025,M     ,B     ,93,0,GAD   ,3
1459910,USA003289013287 ,8/17/2025,M     ,B     ,106,80,GAD   ,3
1459911,USA003298726187 ,8/17/2025,M     ,B     ,89,0,GAD   ,3
1459912,USA003289013289 ,8/17/2025,M     ,B     ,83,71,GAD   ,3
1459914,USA003289013294 ,8/17/2025,M     ,B     ,107,61,GAD   ,3
1459917,USA003298726202 ,8/17/2025,M     ,B     ,125,0,GAD   ,3
1459918,USA003298726203 ,8/17/2025,M     ,B     ,95,0,GAD   ,3
1459920,USA003298726186 ,8/17/2025,M     ,B     ,80,0,GAD   ,3
1459925,USA003298726205 ,8/17/2025,M     ,B     ,115,70,GAD   ,3
1459930,USA003298726197 ,8/17/2025,M     ,B     ,68,68,GAD   ,3
1459931,USA003298726207 ,8/17/2025,M     ,B     ,83,0,GAD   ,3
1459934,USA003298726209 ,8/17/2025,M     ,B     ,1,58,GAD   ,3
1459935,USA003298726210 ,8/17/2025,M     ,B     ,1,70,GAD   ,3
1459970,USA003313539010 ,8/18/2025,M     ,B     ,80,0,GAD   ,3
1460003,USA003313536866 ,7/4/2025,M     ,B     ,84,0,RVD   ,3
1460005,USA003313536869 ,7/4/2025,M     ,B     ,71,0,RVD   ,3
1460048,USA003295976654 ,7/7/2025,M     ,B     ,83,0,RVD   ,3
1460050,USA003295976650 ,7/7/2025,M     ,B     ,86,0,RVD   ,3
1460054,USA003297088968 ,7/7/2025,M     ,B     ,96,0,RVD   ,3
1460060,USA003295976637 ,7/7/2025,M     ,B     ,97,0,RVD   ,3
1460061,USA003313536626 ,7/7/2025,M     ,B     ,76,0,RVD   ,3
1460066,USA003313536303 ,7/7/2025,M     ,B     ,85,0,RVD   ,3
1460067,USA003297088770 ,7/7/2025,M     ,B     ,60,0,RVD   ,3
1460074,USA003295976648 ,7/7/2025,M     ,B     ,92,0,RVD   ,3
1460075,USA003297088983 ,7/7/2025,M     ,B     ,84,0,RVD   ,3
1460076,USA003297088782 ,7/8/2025,M     ,B     ,95,0,RVD   ,3
1460077,USA003313536293 ,7/8/2025,M     ,B     ,81,0,RVD   ,3
1460079,USA003313536304 ,7/8/2025,M     ,B     ,86,64,RVD   ,3
1460082,USA003313536821 ,7/8/2025,M     ,B     ,76,60,RVD   ,3
1460083,USA003297088973 ,7/8/2025,M     ,B     ,81,62,RVD   ,3
1460084,USA003313536822 ,7/8/2025,M     ,B     ,67,70,RVD   ,3
1460086,USA003313536875 ,7/8/2025,M     ,B     ,60,0,RVD   ,3
1460087,USA003297088985 ,7/8/2025,M     ,B     ,71,60,RVD   ,3
1460088,USA003313536918 ,7/8/2025,M     ,B     ,91,0,RVD   ,3
1460090,USA003297089177 ,7/8/2025,M     ,B     ,76,0,RVD   ,3
1460091,USA003313536290 ,7/8/2025,M     ,B     ,83,62,RVD   ,3
1460093,USA003313536914 ,7/8/2025,M     ,B     ,95,0,RVD   ,3
1460095,USA003313536631 ,7/8/2025,M     ,B     ,86,60,RVD   ,3
1460096,USA003313536613 ,7/8/2025,M     ,B     ,75,0,RVD   ,3
1460097,USA003297088772 ,7/8/2025,M     ,B     ,94,60,RVD   ,3
1460268,USA003306590093 ,7/17/2025,F     ,B     ,86,0,RVD   ,3
1460277,USA003313537055 ,7/17/2025,F     ,B     ,54,0,RVD   ,3
1460281,USA003313536418 ,7/17/2025,F     ,B     ,113,0,RVD   ,3
1460283,USA003313536430 ,7/17/2025,F     ,B     ,75,0,RVD   ,3
1460284,USA003313536560 ,7/17/2025,F     ,B     ,82,0,RVD   ,3
1460285,USA003313536415 ,7/17/2025,F     ,B     ,75,0,RVD   ,3
1460286,USA003313537041 ,7/17/2025,F     ,B     ,84,0,RVD   ,3
1460287,USA003313536429 ,7/17/2025,F     ,B     ,84,0,RVD   ,3
1460288,USA003313536425 ,7/17/2025,F     ,B     ,58,0,RVD   ,3
1460289,USA003313536424 ,7/17/2025,F     ,B     ,79,0,RVD   ,3
1460290,USA003313536542 ,7/17/2025,F     ,B     ,68,0,RVD   ,3
1460291,USA003313536427 ,7/17/2025,F     ,B     ,67,0,RVD   ,3
1460292,USA003313536419 ,7/17/2025,F     ,B     ,109,0,RVD   ,3
1460293,USA003313536753 ,7/17/2025,F     ,B     ,83,0,RVD   ,3
1460296,USA003313537056 ,7/17/2025,F     ,B     ,68,0,RVD   ,3
1460297,USA003313536708 ,7/17/2025,F     ,B     ,77,0,RVD   ,3
1460298,USA003313537059 ,7/18/2025,F     ,B     ,81,0,RVD   ,3
1460299,USA003313536538 ,7/18/2025,F     ,B     ,75,0,RVD   ,3
1460300,USA003313537049 ,7/18/2025,F     ,B     ,67,0,RVD   ,3
1460305,USA003313536435 ,7/18/2025,F     ,B     ,74,0,RVD   ,3
1460306,USA003313537036 ,7/18/2025,F     ,B     ,81,0,RVD   ,3
1460311,USA003313537042 ,7/18/2025,F     ,B     ,73,0,RVD   ,3
1460312,USA003313536434 ,7/18/2025,F     ,B     ,94,0,RVD   ,3
1460315,USA003313537073 ,7/18/2025,F     ,B     ,77,0,RVD   ,3
1460317,USA003313537053 ,7/18/2025,F     ,B     ,91,0,RVD   ,3
1460318,USA003313537068 ,7/18/2025,F     ,B     ,62,0,RVD   ,3
1460319,USA003313536745 ,7/18/2025,F     ,B     ,65,0,RVD   ,3
1460321,USA003313537085 ,7/18/2025,F     ,B     ,100,0,RVD   ,3
1460322,USA003313536845 ,7/18/2025,F     ,B     ,67,0,RVD   ,3
1460329,USA003290053751 ,7/19/2025,F     ,B     ,79,0,RVD   ,3
1460330,USA003313536844 ,7/19/2025,F     ,B     ,74,0,RVD   ,3
1460334,USA003306590265 ,7/19/2025,F     ,B     ,74,0,RVD   ,3
1460335,USA003313536471 ,7/19/2025,F     ,B     ,72,0,RVD   ,3
1460340,USA003313537039 ,7/19/2025,F     ,B     ,64,0,RVD   ,3
1460343,USA003313537019 ,7/19/2025,F     ,B     ,71,0,RVD   ,3
1460345,USA003313536280 ,7/19/2025,F     ,B     ,82,0,RVD   ,3
1460346,USA003313537031 ,7/19/2025,F     ,B     ,81,0,RVD   ,3
1460351,USA003313536727 ,7/20/2025,F     ,B     ,66,0,RVD   ,3
1460495,USA003297088684 ,7/26/2025,M     ,B     ,98,0,RVD   ,3
1460506,USA003313536423 ,7/26/2025,M     ,B     ,72,0,RVD   ,3
1464115,USA003314111116 ,8/15/2025,M     ,B     ,75,0,MSD   ,3
1464122,USA003314111114 ,8/15/2025,M     ,B     ,73,0,MSD   ,3
1464142,USA003306585339 ,8/16/2025,M     ,B     ,85,75,MSD   ,3
1464161,USA003306585344 ,8/17/2025,M     ,B     ,83,74,MSD   ,3
1464164,USA003314110751 ,8/17/2025,M     ,B     ,92,76,MSD   ,3
1464165,USA003306585342 ,8/17/2025,M     ,B     ,97,63,MSD   ,3
1464166,USA003314110755 ,8/17/2025,M     ,B     ,83,61,MSD   ,3
1464167,USA003314110757 ,8/17/2025,M     ,B     ,93,65,MSD   ,3
1464170,USA003314110741 ,8/17/2025,M     ,B     ,89,70,MSD   ,3
1464171,USA003314110748 ,8/17/2025,M     ,B     ,76,70,MSD   ,3
