"","ID","EID.x","BIRTH","sex","BREED","Breed2","TRVHR","time","BRTHW","SERUM","SORCE","TRL2.x","LOADT","Date_PNEU1","Remark_PNEU1","Date_PNEU2","Remark_PNEU2","Date_PNEU3","Remark_PNEU3","Date_SCOURS1","Remark_SCOURS1","Date_SCOURS2","Remark_SCOURS2","Date_BLOAT1","Remark_BLOAT1","Date_BLOAT2","Remark_BLOAT2","Date_NAVEL1","Remark_NAVEL1","Date_NAVEL2","Remark_NAVEL2","Date_NAVEL3","Remark_NAVEL3","Date_DIED1","Remark_DIED1","TRL2","LOADT_date","ARR","diaload","diaARR","dfaP1","dbtwP12","dbtwP23","dfaP2","dfaP3","dfaD1","dfaD2","dbtwD12","dfaB1","dfaB2","dfaN1","dfaN2","dfaN3","dfaDIED","LOAD","n","sbTRT","SD","Sex","DB","DBxS","Behav?","TRVhr","...10","transitT","PN1a","PN2","PN3","DIA1","DIA2","B1","B2","N1","DIED","PN2a","Date_PN1a","Date_PN2a"
"9276",1459263,"USA003313535364",2025-07-25,"M","B","B",21,21.7,96,0,"GAD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,0,0,0,0,0,0,0,0,0,0,NA,NA
"9277",1459265,"USA003306583055",2025-07-25,"M","B","B",21,21.7,90,0,"GAD",3.5,2025-07-30,2025-09-01,"RES6X100",2025-09-06,"EXCE-1.5CC",2025-11-19,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,5,6,32,5,74,37,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,1,1,1,0,0,0,0,0,0,1,2025-09-01,2025-11-19
"9278",1412842,"USA003306585142",2025-07-26,"M","B","B",20,20.8,112,60,"LOD",3.5,2025-07-30,2025-08-22,"RES6X100",2025-08-27,"EXCE-1.5CC",2025-10-09,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,22,5,43,27,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.8,1,1,1,0,0,0,0,0,0,1,2025-08-22,2025-10-09
"9279",1423183,"USA003311868706",2025-07-26,"M","B","B",21,21.5,107,0,"WSD",3.5,2025-07-30,2025-08-27,"RES6X100",2025-09-01,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,27,5,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,1,1,0,0,0,0,0,0,0,0,2025-08-27,NA
"9280",1434068,"USA003305035775",2025-07-26,"M","B","B",21,21.5,104,0,"MAD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-27,"EXFLDXCL",2025-07-28,"EXCENEL IM",NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-3,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,0,0,0,0,0,0,0,0,0,0,NA,NA
"9281",1434074,"USA003305035735",2025-07-26,"F","B","B",20,20.4,35,0,"MAD",4.5,2025-07-30,2025-09-02,"RES6X100",2025-09-07,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-31,"POLYFL",2025-08-01,"POLYFL",2025-08-02,"POLYFL",NA,NA,"4.5",2025-07-30,2025-07-31,4,5,33,5,NA,38,NA,NA,NA,NA,NA,NA,0,1,2,NA,"2025-07-30_4.5_B",185,"BF4.5",4.5,"F","B","BF",0,19.7,NA,20.4,1,1,0,0,0,0,0,1,0,0,2025-09-02,NA
"9282",1434096,"USA003305035234",2025-07-26,"M","B","B",20,20.8,96,0,"MAD",3.5,2025-07-30,2025-08-26,"RES6X100",2025-08-31,"EXCE-1.5CC",2025-10-29,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,26,5,59,31,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.8,1,1,1,0,0,0,0,0,0,1,2025-08-26,2025-10-29
"9283",1434105,"USA003305035503",2025-07-26,"M","B","B",20,20.8,75,0,"MAD",3.5,2025-07-30,2025-08-30,"RES6X100",2025-09-04,"EXCE-1.5CC",2025-11-18,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,30,5,75,35,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.8,1,1,1,0,0,0,0,0,0,1,2025-08-30,2025-11-18
"9284",1434109,"USA003305035748",2025-07-26,"M","B","B",20,20.8,79,0,"MAD",3.5,2025-07-30,2025-08-15,"RES6X100",2025-08-20,"EXCE-1.5CC",NA,NA,2025-07-28,"BISMUSOL ORAL",2025-07-29,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,15,5,NA,20,NA,-3,-2,1,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.8,1,1,0,0,0,0,0,0,0,0,2025-08-15,NA
"9285",1434110,"USA003305035259",2025-07-26,"M","B","B",20,20.8,88,62,"MAD",3.5,2025-07-30,2025-09-13,"RES6X100",2025-09-19,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,44,6,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.8,1,1,0,0,0,0,0,0,0,0,2025-09-13,NA
"9286",1435724,"USA003298728092",2025-07-26,"M","B","B",21,21.7,94,0,"CLD",3.5,2025-07-30,2025-10-10,"RES6X100",2025-10-15,"EXCE-1.5CC",2025-11-07,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,71,5,23,76,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,1,1,1,0,0,0,0,0,0,1,2025-10-10,2025-11-07
"9287",1440255,"USA003306588333",2025-07-26,"M","B","B",21,21.1,65,60,"NOD",3.5,2025-07-30,2025-08-22,"RES6X100",2025-08-27,"EXCE-1.5CC",2025-10-18,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,2025-07-31,"POLYFL",2025-08-01,"POLYFL",2025-08-02,"POLYFL",NA,NA,"3.5",2025-07-30,2025-07-31,4,5,22,5,52,27,79,NA,NA,NA,NA,NA,0,1,2,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.1,1,1,1,0,0,0,0,1,0,1,2025-08-22,2025-10-18
"9288",1440271,"USA003313533366",2025-07-26,"M","B","B",21,21.1,98,65,"NOD",3.5,2025-07-30,2025-11-13,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.1,1,0,0,0,0,0,0,0,0,0,2025-11-13,NA
"9289",1440272,"USA003313534017",2025-07-26,"M","B","B",20,21,106,64,"NOD",3.5,2025-07-30,2025-08-18,"RES6X100",2025-08-23,"EXCE-1.5CC",2025-11-01,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,18,5,70,23,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21,1,1,1,0,0,0,0,0,0,1,2025-08-18,2025-11-01
"9290",1440277,"USA003313533599",2025-07-26,"M","B","B",21,21.1,85,0,"NOD",3.5,2025-07-30,2025-10-30,"EXCE-1.5CC",2025-10-30,"RES6X100",NA,NA,2025-08-05,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,91,0,NA,91,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.1,1,1,0,1,0,0,0,0,0,0,2025-10-30,NA
"9291",1451751,"USA003313530477",2025-07-26,"M","B","B",20,20.9,124,68,"D45",3.5,2025-07-30,2025-10-07,"RES6X100",2025-10-12,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,68,5,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.9,1,1,0,0,0,0,0,0,0,0,2025-10-07,NA
"9292",1451753,"USA003313530483",2025-07-26,"M","B","B",NA,NA,68,0,"D45",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,2025-08-01,"FLUIDOS",2025-08-02,"FLUIDOS",NA,NA,NA,NA,2025-08-01,"POLYFL",2025-08-02,"POLYFL",2025-08-03,"POLYFL",2025-08-04,"INFECTION","3.5",2025-07-30,2025-07-31,4,5,NA,NA,NA,NA,NA,1,2,1,NA,NA,1,2,3,4,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.7,0,0,0,1,1,0,0,1,1,0,NA,NA
"9293",1453373,"USA003311847243",2025-07-26,"M","B","B",21,21.5,105,0,"WRD",3.5,2025-07-30,2025-08-25,"RES6X100",2025-08-30,"EXCE-1.5CC",2025-11-04,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,25,5,66,30,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,1,1,1,0,0,0,0,0,0,1,2025-08-25,2025-11-04
"9294",1453376,"USA003311847256",2025-07-26,"M","B","B",21,21.5,85,0,"WRD",3.5,2025-07-30,2025-10-02,"RES6X100",2025-11-01,"RES6X100",2025-11-01,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,63,30,0,93,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,1,1,1,0,0,0,0,0,0,1,2025-10-02,2025-11-01
"9295",1453377,"USA003311847251",2025-07-26,"M","B","B",21,21.5,99,0,"WRD",3.5,2025-07-30,2025-08-25,"RES6X100",2025-08-30,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,25,5,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,1,1,0,0,0,0,0,0,0,0,2025-08-25,NA
"9296",1453380,"USA003313550991",2025-07-26,"M","B","B",21,21.5,109,0,"WRD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,0,0,0,0,0,0,0,0,0,0,NA,NA
"9297",1453381,"USA003311847244",2025-07-26,"M","B","B",21,21.5,80,0,"WRD",3.5,2025-07-30,2025-10-30,"RES6X100",2025-10-30,"EXCE-1.5CC",2025-11-03,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,91,0,4,91,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,1,1,1,0,0,0,0,0,0,0,2025-10-30,NA
"9298",1453386,"USA003313551142",2025-07-26,"M","B","B",21,21.5,95,0,"WRD",3.5,2025-07-30,2025-08-14,"RES6X100",2025-08-19,"EXCE-1.5CC",2025-10-25,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,14,5,67,19,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,1,1,1,0,0,0,0,0,0,1,2025-08-14,2025-10-25
"9299",1453387,"USA003311847604",2025-07-26,"M","B","B",21,21.5,90,0,"WRD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,0,0,0,0,0,0,0,0,0,0,NA,NA
"9300",1453392,"USA003306611007",2025-07-26,"M","B","B",21,21.1,82,72,"WRD",3.5,2025-07-30,2025-11-17,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.1,1,0,0,0,0,0,0,0,0,0,2025-11-17,NA
"9301",1453393,"USA003311847257",2025-07-26,"M","B","B",20,21,108,70,"WRD",3.5,2025-07-30,2025-08-25,"RES6X100",2025-08-30,"EXCE-1.5CC",2025-10-25,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,25,5,56,30,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21,1,1,1,0,0,0,0,0,0,1,2025-08-25,2025-10-25
"9302",1453395,"USA003313550997",2025-07-26,"M","B","B",21,21,110,61,"WRD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21,0,0,0,0,0,0,0,0,0,0,NA,NA
"9303",1453396,"USA003311847301",2025-07-26,"M","B","B",21,21,86,71,"WRD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,2025-08-05,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21,0,0,0,1,0,0,0,0,0,0,NA,NA
"9304",1460493,"USA003313536770",2025-07-26,"M","B","B",21,21.5,95,0,"RVD",3.5,2025-07-30,2025-11-02,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-30,"POLYFL",2025-07-31,"POLYFL",2025-08-01,"POLYFL",NA,NA,"3.5",2025-07-30,2025-07-31,4,5,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,1,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,1,0,0,0,0,0,0,0,0,0,2025-11-02,NA
"9305",1460494,"USA003313537038",2025-07-26,"F","B","B",20,20.4,77,0,"RVD",4.5,2025-07-30,2025-09-16,"RES6X100",2025-09-21,"RES6X100",2025-11-13,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5",2025-07-30,2025-07-31,4,5,47,5,53,52,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_4.5_B",185,"BF4.5",4.5,"F","B","BF",0,19.7,NA,20.4,1,1,1,0,0,0,0,0,0,1,2025-09-16,2025-11-13
"9306",1460496,"USA003313536687",2025-07-26,"M","B","B",21,21.5,53,0,"RVD",3.5,2025-07-30,2025-08-26,"RES6X100",2025-08-31,"EXCE-1.5CC",2025-10-19,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,26,5,49,31,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,1,1,1,0,0,0,0,0,0,1,2025-08-26,2025-10-19
"9307",1460498,"USA003313536762",2025-07-26,"M","B","B",21,21.7,74,0,"RVD",3.5,2025-07-30,2025-08-27,"RES6X100",2025-09-01,"EXCE-1.5CC",2025-11-01,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,27,5,61,32,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,1,1,1,0,0,0,0,0,0,1,2025-08-27,2025-11-01
"9308",1460502,"USA003306593091",2025-07-26,"M","B","B",21,21.7,91,0,"RVD",3.5,2025-07-30,2025-09-06,"RES6X100",2025-09-11,"EXCE-1.5CC",2025-09-11,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,37,5,0,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,1,1,1,0,0,0,0,0,0,0,2025-09-06,NA
"9309",1460503,"USA003313536752",2025-07-26,"M","B","B",21,21.7,84,0,"RVD",3.5,2025-07-30,2025-10-06,"RES6X100",2025-10-11,"EXCE-1.5CC",2025-10-27,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,67,5,16,72,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,1,1,1,0,0,0,0,0,0,1,2025-10-06,2025-10-27
"9310",1460505,"USA003313536846",2025-07-26,"M","B","B",21,21.7,82,0,"RVD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,0,0,0,0,0,0,0,0,0,0,NA,NA
"9311",1460507,"USA003313536737",2025-07-26,"M","B","B",21,21.7,86,0,"RVD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,0,0,0,0,0,0,0,0,0,0,NA,NA
"9312",1460510,"USA003313536696",2025-07-26,"M","B","B",21,21.5,76,0,"RVD",3.5,2025-07-30,2025-10-27,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,4,5,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.5,1,0,0,0,0,0,0,0,0,0,2025-10-27,NA
"9313",5497,"USA003306586249",2025-07-27,"M","C","B",21,21.2,88,70,"LOD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.2,0,0,0,0,0,0,0,0,0,0,NA,NA
"9314",5498,"USA003306586243",2025-07-27,"M","C","B",21,21.3,82,70,"LOD",3.5,2025-07-30,2025-11-16,"RES6X100",2025-11-16,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,3,4,108,0,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.3,1,1,0,0,0,0,0,0,0,0,2025-11-16,NA
"9315",5982,"USA003295910841",2025-07-27,"M","C","B",21,21.3,80,61,"WAD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.3,0,0,0,0,0,0,0,0,0,0,NA,NA
"9316",1412847,"USA003306585552",2025-07-27,"F","B","B",19,19.7,71,0,"LOD",4.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5",2025-07-30,2025-07-31,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_4.5_B",185,"BF4.5",4.5,"F","B","BF",0,19.7,NA,19.7,0,0,0,0,0,0,0,0,0,0,NA,NA
"9317",1412849,"USA003306586239",2025-07-27,"M","B","B",20,20.8,110,67,"LOD",3.5,2025-07-30,2025-09-02,"RES6X100",2025-09-07,"EXCE-1.5CC",2025-11-13,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,3,4,33,5,67,38,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.8,1,1,1,0,0,0,0,0,0,1,2025-09-02,2025-11-13
"9318",1412850,"USA003306586248",2025-07-27,"M","B","B",20,20.8,92,70,"LOD",3.5,2025-07-30,2025-08-30,"RES6X100",2025-09-04,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,3,4,30,5,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.8,1,1,0,0,0,0,0,0,0,0,2025-08-30,NA
"9319",1412853,"USA003306586231",2025-07-27,"M","B","B",20,20.9,85,69,"LOD",3.5,2025-07-30,2025-09-08,"RES6X100",2025-09-13,"EXCE-1.5CC",2025-10-30,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,3,4,39,5,47,44,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.9,1,1,1,0,0,0,0,0,0,1,2025-09-08,2025-10-30
"9320",1412854,"USA003306586232",2025-07-27,"M","B","B",20,20.9,100,59,"LOD",3.5,2025-07-30,2025-08-29,"RES6X100",2025-09-03,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,3,4,29,5,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,20.9,1,1,0,0,0,0,0,0,0,0,2025-08-29,NA
"9321",1423192,"USA003311868432",2025-07-27,"M","B","B",21,21.7,90,70,"WSD",3.5,2025-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-30,2025-07-31,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,0,0,0,0,0,0,0,0,0,0,NA,NA
"9322",1423193,"USA003311868976",2025-07-27,"M","B","B",21,21.7,100,67,"WSD",3.5,2025-07-30,2025-09-11,"RES6X100",2025-09-16,"RES6X100",2025-09-16,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,2025-07-31,"POLYFL",2025-08-01,"POLYFL",2025-08-02,"POLYFL",NA,NA,"3.5",2025-07-30,2025-07-31,3,4,42,5,0,47,47,NA,NA,NA,NA,NA,0,1,2,NA,"2025-07-30_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,20.7,NA,21.7,1,1,1,0,0,0,0,1,0,0,2025-09-11,NA
